user_id,segment_name,kmeans_segment,auto_segment,tenure_days,recency_days,value_proxy,true_cancellation_rate,discount_sensitivity,bundling_ratio,avg_nights_stayed,avg_bags
545879,Longer-Stay Law-Value Users,1,1,187.0,26.0,1090.0549999999998,0.3333333333333333,0.25,1.0,9.25,0.5
545936,Deal-Sensitive High-Risk Users,3,0,187.0,54.0,931.7516666666667,0.0,0.3333333333333333,1.0,3.6666666666666665,0.0
545939,Discount-Oriented Bundlers,0,2,187.0,138.0,555.615,0.0,0.0,0.75,1.6666666666666667,0.5
545958,High-Value Frequent Users,2,2,187.0,75.0,230.74,0.0,1.0,0.0,,0.0
545981,Deal-Sensitive High-Risk Users,3,0,187.0,35.0,471.75,0.0,0.4,1.0,5.2,0.3333333333333333
546008,Deal-Sensitive High-Risk Users,3,0,187.0,35.0,475.1325,0.0,0.25,1.0,3.25,0.25
546050,Deal-Sensitive High-Risk Users,3,0,187.0,42.0,694.925,0.0,0.0,1.0,1.0,0.5
546061,Discount-Oriented Bundlers,0,2,187.0,118.0,692.9658333333334,0.0,0.5,0.75,1.3333333333333333,0.0
546064,Deal-Sensitive High-Risk Users,3,0,187.0,54.0,726.488,0.0,0.2,1.0,4.4,0.6
546065,Deal-Sensitive High-Risk Users,3,0,187.0,84.0,383.75666666666666,0.0,0.0,1.0,5.0,0.3333333333333333
546072,Deal-Sensitive High-Risk Users,3,0,187.0,13.0,598.8299999999999,0.0,0.25,1.0,3.5,0.6666666666666666
546121,Discount-Oriented Bundlers,0,2,187.0,187.0,808.8399999999999,0.0,0.0,1.0,,0.0
546127,Deal-Sensitive High-Risk Users,3,0,187.0,18.0,469.2675,0.0,0.0,1.0,4.0,0.25
546130,Deal-Sensitive High-Risk Users,3,0,187.0,45.0,795.0,0.0,0.0,0.5,6.0,1.0
546131,Deal-Sensitive High-Risk Users,3,1,187.0,59.0,1000.0175,0.25,0.6,0.75,6.0,0.5
546161,Discount-Oriented Bundlers,0,2,187.0,98.0,615.4466666666666,0.0,0.3333333333333333,1.0,6.333333333333333,0.0
546164,Longer-Stay Law-Value Users,1,1,187.0,47.0,392.7133333333333,0.5,0.3333333333333333,1.0,15.666666666666666,0.0
546190,Deal-Sensitive High-Risk Users,3,0,187.0,40.0,478.6066666666667,0.0,0.0,1.0,3.0,0.6666666666666666
546224,Discount-Oriented Bundlers,0,2,187.0,106.0,378.345,0.0,0.0,1.0,0.5,1.0
546256,Deal-Sensitive High-Risk Users,3,0,187.0,32.0,696.7533333333333,0.0,0.2,1.0,5.4,0.0
546280,Longer-Stay Law-Value Users,1,1,187.0,53.0,937.4875,0.3333333333333333,0.75,1.0,2.5,0.25
546282,Discount-Oriented Bundlers,0,2,187.0,120.0,659.525,0.0,0.0,1.0,3.0,0.0
546307,Deal-Sensitive High-Risk Users,3,0,187.0,47.0,823.856,0.2,0.3333333333333333,0.8,3.0,0.8
546334,Discount-Oriented Bundlers,0,2,187.0,121.0,213.09,0.0,0.0,1.0,1.0,0.0
546395,Discount-Oriented Bundlers,0,2,187.0,122.0,426.926,0.25,0.4,1.0,2.2,0.4
546399,High-Value Frequent Users,2,2,187.0,143.0,256.53,0.0,0.0,0.0,,0.0
546419,Deal-Sensitive High-Risk Users,3,0,187.0,17.0,833.994,0.25,0.6,0.8,0.5,0.6
546437,Deal-Sensitive High-Risk Users,3,0,187.0,9.0,540.002,0.0,0.2,1.0,2.0,0.4
546462,High-Value Frequent Users,2,3,187.0,130.0,300.0,0.0,1.0,,5.5,
546470,High-Value Frequent Users,2,2,187.0,131.0,592.55,0.0,1.0,0.0,,0.0
546485,Deal-Sensitive High-Risk Users,3,0,187.0,9.0,513.365,0.0,0.0,1.0,2.5,1.0
546509,Deal-Sensitive High-Risk Users,3,0,187.0,14.0,483.00666666666666,0.0,0.6666666666666666,1.0,2.0,0.3333333333333333
546529,Deal-Sensitive High-Risk Users,3,1,187.0,80.0,861.86,0.25,0.4,0.8,1.25,1.0
546587,Deal-Sensitive High-Risk Users,3,0,187.0,22.0,726.395,0.0,0.5,0.25,4.0,0.5
546612,Discount-Oriented Bundlers,0,2,187.0,79.0,1014.8,0.0,0.0,1.0,1.0,0.0
546648,Discount-Oriented Bundlers,0,2,187.0,133.0,672.5233333333333,0.0,0.75,1.0,4.333333333333333,0.6666666666666666
546664,Deal-Sensitive High-Risk Users,3,0,187.0,12.0,181.69,0.0,1.0,1.0,6.0,1.0
546671,Discount-Oriented Bundlers,0,2,187.0,165.0,600.48,0.0,0.0,1.0,3.0,0.0
546679,Discount-Oriented Bundlers,0,2,187.0,107.0,447.12666666666667,0.0,0.25,1.0,3.6666666666666665,1.0
546688,Deal-Sensitive High-Risk Users,3,0,187.0,69.0,464.155,0.3333333333333333,0.25,1.0,2.0,0.75
546702,Deal-Sensitive High-Risk Users,3,0,187.0,64.0,573.7733333333333,0.0,0.0,1.0,1.6666666666666667,0.0
546728,Deal-Sensitive High-Risk Users,3,0,187.0,54.0,1209.065,0.0,0.0,1.0,6.5,0.5
546740,Discount-Oriented Bundlers,0,2,187.0,164.0,663.95,0.0,0.0,1.0,1.5,1.0
546756,Discount-Oriented Bundlers,0,2,187.0,128.0,744.685,0.0,0.0,0.5,4.0,0.0
546774,Deal-Sensitive High-Risk Users,3,3,187.0,17.0,476.345,0.0,0.3333333333333333,1.0,17.5,1.0
546842,High-Value Frequent Users,2,3,187.0,172.0,71.0,0.0,1.0,,6.0,
546844,Deal-Sensitive High-Risk Users,3,0,187.0,13.0,557.052,0.0,0.2,1.0,1.4,0.6
546847,Deal-Sensitive High-Risk Users,3,0,187.0,23.0,1059.134,0.2,0.5,1.0,3.333333333333333,0.6
546857,High-Value Frequent Users,2,3,187.0,147.0,324.0,0.0,0.0,,16.0,
546864,Longer-Stay Law-Value Users,1,1,186.0,115.0,447.26666666666665,0.5,0.6666666666666666,1.0,5.0,0.6666666666666666
546867,Deal-Sensitive High-Risk Users,3,0,186.0,58.0,893.4966666666667,0.0,0.6666666666666666,1.0,3.333333333333333,0.6666666666666666
546881,Discount-Oriented Bundlers,0,2,186.0,139.0,444.595,0.0,0.0,1.0,2.0,0.5
546882,High-Value Frequent Users,2,3,186.0,56.0,2070.71,0.0,0.0,0.5,16.0,0.0
546884,High-Value Frequent Users,2,3,186.0,178.0,141.0,0.0,0.0,,4.0,
546888,Longer-Stay Law-Value Users,1,1,186.0,24.0,2464.82,0.5,0.6666666666666666,0.3333333333333333,6.0,1.3333333333333333
546900,Deal-Sensitive High-Risk Users,3,0,186.0,28.0,529.7633333333333,0.0,0.3333333333333333,1.0,4.666666666666666,0.6666666666666666
546964,Deal-Sensitive High-Risk Users,3,0,186.0,29.0,736.89,0.0,0.5,0.8333333333333334,1.6,0.3333333333333333
546972,Deal-Sensitive High-Risk Users,3,0,186.0,19.0,830.275,0.0,0.3333333333333333,1.0,1.3333333333333333,0.5
547006,Longer-Stay Law-Value Users,1,1,186.0,54.0,2917.44,1.0,0.5,1.0,10.0,1.0
547007,Deal-Sensitive High-Risk Users,3,0,186.0,35.0,454.0125,0.0,0.0,1.0,5.4,0.25
547037,Deal-Sensitive High-Risk Users,3,0,186.0,20.0,620.2166666666667,0.0,0.0,1.0,2.666666666666667,0.0
547070,Deal-Sensitive High-Risk Users,3,0,186.0,20.0,570.078,0.0,0.5,1.0,4.0,0.6
547100,Longer-Stay Law-Value Users,1,1,186.0,26.0,2527.915,0.3333333333333333,0.25,1.0,4.75,1.0
547130,Longer-Stay Law-Value Users,1,1,186.0,37.0,217.3,0.5,0.3333333333333333,0.5,5.0,0.0
547150,Longer-Stay Law-Value Users,1,3,186.0,87.0,695.83,0.3333333333333333,0.5,0.5,6.0,0.25
547164,Longer-Stay Law-Value Users,1,1,186.0,123.0,289.48333333333335,0.5,0.6666666666666666,1.0,19.666666666666664,0.0
547175,Discount-Oriented Bundlers,0,3,186.0,124.0,181.29000000000002,0.0,0.5,1.0,8.5,0.0
547180,Discount-Oriented Bundlers,0,2,186.0,150.0,682.05,0.0,0.5,1.0,2.5,0.0
547181,Deal-Sensitive High-Risk Users,3,0,186.0,31.0,1440.9533333333331,0.0,0.0,1.0,3.0,1.0
547201,High-Value Frequent Users,2,3,186.0,175.0,138.0,0.0,0.0,,16.0,
547266,Deal-Sensitive High-Risk Users,3,0,186.0,43.0,709.6416666666667,0.0,0.3333333333333333,1.0,2.0,1.0
547301,Deal-Sensitive High-Risk Users,3,0,186.0,48.0,542.96,0.0,0.0,1.0,7.0,1.0
547320,High-Value Frequent Users,2,3,186.0,62.0,149.0,0.0,1.0,,9.0,
547325,Deal-Sensitive High-Risk Users,3,0,186.0,14.0,435.485,0.0,0.0,1.0,2.5,1.0
547336,Discount-Oriented Bundlers,0,2,186.0,139.0,426.5,0.0,0.0,1.0,1.0,0.0
547342,Discount-Oriented Bundlers,0,2,186.0,139.0,430.33000000000004,0.0,0.0,1.0,4.0,1.0
547412,Discount-Oriented Bundlers,0,2,186.0,125.0,427.155,0.0,0.0,1.0,3.5,1.0
547453,Discount-Oriented Bundlers,0,2,186.0,100.0,628.0799999999999,0.0,0.3333333333333333,1.0,2.0,0.5
547458,Deal-Sensitive High-Risk Users,3,0,186.0,40.0,807.1166666666667,0.0,0.25,1.0,5.0,0.6666666666666666
547459,Deal-Sensitive High-Risk Users,3,0,186.0,9.0,535.04,0.0,0.25,1.0,8.25,0.5
547483,Deal-Sensitive High-Risk Users,3,0,186.0,8.0,593.28,0.0,0.0,1.0,3.5,1.0
547512,Deal-Sensitive High-Risk Users,3,0,186.0,12.0,668.75,0.0,0.5,1.0,5.25,1.0
547555,Deal-Sensitive High-Risk Users,3,0,186.0,37.0,682.0966666666666,0.2,0.1666666666666666,0.8333333333333334,0.8,1.0
547559,Deal-Sensitive High-Risk Users,3,0,186.0,25.0,432.6766666666666,0.0,0.5,0.8333333333333334,4.6,0.8333333333333333
547568,Deal-Sensitive High-Risk Users,3,3,186.0,28.0,595.96,0.0,1.0,1.0,12.5,2.0
547594,Longer-Stay Law-Value Users,1,1,186.0,168.0,334.53999999999996,1.0,0.5,1.0,2.0,1.0
547606,Deal-Sensitive High-Risk Users,3,0,186.0,23.0,617.4266666666666,0.0,0.3333333333333333,1.0,2.0,0.3333333333333333
547613,Deal-Sensitive High-Risk Users,3,0,186.0,23.0,603.9466666666666,0.0,0.0,1.0,4.333333333333333,0.0
547617,High-Value Frequent Users,2,3,186.0,87.0,463.565,0.0,0.0,0.5,8.0,0.0
547663,Discount-Oriented Bundlers,0,2,186.0,95.0,808.82,0.0,0.5,1.0,3.5,0.0
547664,Deal-Sensitive High-Risk Users,3,0,186.0,14.0,446.3375,0.0,0.0,0.5,1.5,0.5
547693,Longer-Stay Law-Value Users,1,4,186.0,80.0,3878.9,1.0,1.0,1.0,16.0,2.0
547761,Deal-Sensitive High-Risk Users,3,0,186.0,79.0,551.575,0.0,0.5,1.0,5.0,0.5
547776,Deal-Sensitive High-Risk Users,3,0,186.0,58.0,609.0933333333332,0.0,0.6666666666666666,1.0,2.333333333333333,1.0
547779,Deal-Sensitive High-Risk Users,3,0,186.0,62.0,575.1766666666666,0.0,0.3333333333333333,1.0,4.333333333333333,1.0
547792,Deal-Sensitive High-Risk Users,3,0,186.0,40.0,807.8883333333333,0.0,0.4,0.75,4.666666666666666,0.5
547817,Deal-Sensitive High-Risk Users,3,0,186.0,21.0,435.99333333333334,0.0,0.3333333333333333,1.0,7.333333333333333,0.0
547823,Deal-Sensitive High-Risk Users,3,0,186.0,19.0,660.2025,0.0,0.0,1.0,4.8,0.25
547825,Deal-Sensitive High-Risk Users,3,0,186.0,54.0,622.62,0.0,0.5,1.0,6.0,1.0
547836,Deal-Sensitive High-Risk Users,3,0,186.0,79.0,818.545,0.0,0.3333333333333333,1.0,7.5,0.0
547857,Deal-Sensitive High-Risk Users,3,0,186.0,24.0,823.2,0.0,0.0,1.0,2.0,1.0
547862,Deal-Sensitive High-Risk Users,3,0,186.0,76.0,361.90999999999997,0.0,0.0,1.0,4.75,1.0
547878,Longer-Stay Law-Value Users,1,1,186.0,2.0,2056.41,0.3333333333333333,1.0,1.0,5.5,0.0
547911,Discount-Oriented Bundlers,0,2,186.0,138.0,611.145,0.0,0.0,1.0,1.5,0.5
547938,High-Value Frequent Users,2,1,186.0,59.0,1867.87,0.0,0.0,0.0,,0.0
547951,Discount-Oriented Bundlers,0,2,186.0,91.0,595.2025,0.0,0.5,1.0,1.5,0.5
547966,Deal-Sensitive High-Risk Users,3,0,186.0,48.0,562.13,0.0,0.0,1.0,9.0,1.0
547997,High-Value Frequent Users,2,2,186.0,186.0,327.48,0.0,0.0,0.0,,1.0
548006,Discount-Oriented Bundlers,0,2,186.0,172.0,486.29,0.0,0.5,1.0,1.0,1.5
548022,Deal-Sensitive High-Risk Users,3,0,186.0,36.0,502.875,0.0,0.25,1.0,5.5,0.75
548032,Discount-Oriented Bundlers,0,2,186.0,124.0,560.9766666666667,0.0,0.0,0.6666666666666666,1.5,0.6666666666666666
548037,Discount-Oriented Bundlers,0,2,186.0,158.0,778.97,0.0,0.0,1.0,1.5,1.0
548040,Deal-Sensitive High-Risk Users,3,0,186.0,45.0,825.9366666666666,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333
548093,High-Value Frequent Users,2,3,186.0,163.0,99.0,0.0,0.0,,6.0,
548109,Deal-Sensitive High-Risk Users,3,0,186.0,46.0,797.772,0.0,0.2,0.8,1.75,0.6
548113,Deal-Sensitive High-Risk Users,3,0,186.0,10.0,425.47916666666663,0.0,0.25,0.75,3.6666666666666665,0.5
548120,Deal-Sensitive High-Risk Users,3,0,186.0,16.0,495.52,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0
548185,High-Value Frequent Users,2,3,186.0,13.0,130.5,0.0,0.0,,8.0,
548189,Discount-Oriented Bundlers,0,2,186.0,105.0,417.78999999999996,0.25,0.6,1.0,4.666666666666666,0.0
548190,Discount-Oriented Bundlers,0,2,186.0,107.0,591.4333333333334,0.0,0.3333333333333333,1.0,5.666666666666666,1.0
548193,Longer-Stay Law-Value Users,1,1,186.0,5.0,467.59,0.5,0.3333333333333333,0.0,,1.0
548222,Deal-Sensitive High-Risk Users,3,0,186.0,25.0,2255.45,0.0,0.5,1.0,5.333333333333333,1.3333333333333333
548228,High-Value Frequent Users,2,3,186.0,133.0,109.0,0.0,0.0,,10.0,
548230,Discount-Oriented Bundlers,0,2,186.0,122.0,308.23,0.0,0.3333333333333333,1.0,6.666666666666666,0.0
548256,Deal-Sensitive High-Risk Users,3,0,186.0,75.0,489.48,0.0,0.0,1.0,3.0,0.3333333333333333
548258,Deal-Sensitive High-Risk Users,3,0,186.0,16.0,503.76333333333326,0.0,0.3333333333333333,1.0,2.0,0.3333333333333333
548272,Deal-Sensitive High-Risk Users,3,0,186.0,13.0,528.26,0.0,0.3333333333333333,1.0,6.0,1.0
548307,Discount-Oriented Bundlers,0,2,186.0,137.0,447.6,0.0,0.0,1.0,5.0,0.0
548310,Discount-Oriented Bundlers,0,2,186.0,183.0,464.31,0.0,0.0,1.0,1.0,1.0
548391,Discount-Oriented Bundlers,0,2,186.0,169.0,616.1800000000001,0.0,0.0,1.0,2.0,1.0
548408,Deal-Sensitive High-Risk Users,3,0,186.0,10.0,522.6659999999999,0.0,0.6,1.0,3.8,1.4
548422,Deal-Sensitive High-Risk Users,3,0,186.0,9.0,452.83,0.2,0.3333333333333333,1.0,2.5,1.0
548434,Discount-Oriented Bundlers,0,2,186.0,145.0,783.625,0.0,0.6666666666666666,1.0,3.5,0.0
548448,Deal-Sensitive High-Risk Users,3,0,186.0,41.0,899.1533333333334,0.0,0.0,1.0,9.0,0.0
548474,Deal-Sensitive High-Risk Users,3,0,186.0,38.0,923.81,0.0,0.0,1.0,7.0,0.0
548488,Deal-Sensitive High-Risk Users,3,0,186.0,15.0,457.1533333333333,0.0,0.0,1.0,1.6666666666666667,0.6666666666666666
548490,Deal-Sensitive High-Risk Users,3,0,186.0,27.0,305.03999999999996,0.0,0.5,1.0,3.5,0.0
548504,Deal-Sensitive High-Risk Users,3,0,186.0,12.0,594.5614285714286,0.0,0.0,0.7142857142857143,2.0,0.4285714285714285
548560,Discount-Oriented Bundlers,0,2,186.0,102.0,603.45,0.0,0.0,1.0,3.0,0.0
548568,Deal-Sensitive High-Risk Users,3,0,186.0,38.0,751.1475,0.0,0.0,1.0,2.0,0.75
548587,Discount-Oriented Bundlers,0,2,186.0,140.0,750.3399999999999,0.0,0.0,1.0,4.5,0.5
548635,Discount-Oriented Bundlers,0,2,186.0,123.0,584.185,0.0,0.0,1.0,1.75,0.0
548651,Deal-Sensitive High-Risk Users,3,0,186.0,46.0,481.974,0.0,0.8,0.8,2.0,0.4
548653,Deal-Sensitive High-Risk Users,3,0,186.0,19.0,873.14,0.0,0.4,1.0,2.4,0.4
548672,Deal-Sensitive High-Risk Users,3,0,186.0,36.0,533.6949999999999,0.0,0.25,1.0,1.0,0.5
548708,Deal-Sensitive High-Risk Users,3,0,186.0,48.0,509.6766666666666,0.0,0.3333333333333333,1.0,6.0,0.0
548743,Deal-Sensitive High-Risk Users,3,0,186.0,74.0,541.39,0.0,0.5,1.0,2.0,1.0
548853,Discount-Oriented Bundlers,0,2,186.0,122.0,839.49,0.0,0.3333333333333333,1.0,3.0,1.0
548859,Deal-Sensitive High-Risk Users,3,0,186.0,74.0,427.07,0.0,0.3333333333333333,1.0,3.0,0.6666666666666666
548872,High-Value Frequent Users,2,3,186.0,182.0,166.0,0.0,1.0,,4.0,
548961,Deal-Sensitive High-Risk Users,3,1,186.0,81.0,420.7475,0.25,0.4,0.5,5.5,0.75
548967,Deal-Sensitive High-Risk Users,3,0,186.0,16.0,421.17499999999995,0.0,0.0,1.0,4.666666666666666,0.3333333333333333
548978,Deal-Sensitive High-Risk Users,3,0,186.0,13.0,931.71,0.0,0.25,1.0,7.75,1.0
548988,Deal-Sensitive High-Risk Users,3,0,186.0,64.0,478.1166666666666,0.0,0.75,1.0,2.5,1.0
548990,Discount-Oriented Bundlers,0,2,186.0,138.0,746.04,0.0,0.5,1.0,4.0,1.0
549058,Deal-Sensitive High-Risk Users,3,1,186.0,10.0,2692.87,0.0,0.5,1.0,8.0,1.0
549115,Deal-Sensitive High-Risk Users,3,3,185.0,46.0,612.86,0.0,0.0,1.0,12.0,0.0
549116,Deal-Sensitive High-Risk Users,3,0,185.0,59.0,412.88333333333327,0.0,0.0,1.0,5.0,0.0
549121,Longer-Stay Law-Value Users,1,1,185.0,51.0,351.99,0.5,0.3333333333333333,1.0,4.333333333333333,1.0
549141,High-Value Frequent Users,2,3,185.0,120.0,316.5,0.0,0.5,,4.0,
549152,Discount-Oriented Bundlers,0,2,185.0,111.0,485.485,0.25,0.4,0.75,4.333333333333333,0.0
549154,Deal-Sensitive High-Risk Users,3,0,185.0,40.0,491.45000000000005,0.0,0.8,1.0,5.2,0.3333333333333333
549190,Longer-Stay Law-Value Users,1,1,185.0,38.0,357.96000000000004,0.5,0.3333333333333333,0.5,6.0,1.0
549202,Deal-Sensitive High-Risk Users,3,0,185.0,14.0,554.3333333333333,0.0,0.2,1.0,4.6,0.3333333333333333
549235,High-Value Frequent Users,2,3,185.0,88.0,227.0,0.0,0.5,,7.5,
549251,Deal-Sensitive High-Risk Users,3,0,185.0,80.0,852.78,0.0,0.0,0.5,3.0,0.0
549274,Deal-Sensitive High-Risk Users,3,0,185.0,74.0,156.22,0.0,0.0,1.0,,1.0
549281,Deal-Sensitive High-Risk Users,3,0,185.0,8.0,598.008,0.0,0.6,1.0,6.4,0.6
549290,High-Value Frequent Users,2,3,185.0,184.0,162.0,0.0,0.0,,11.0,
549292,Deal-Sensitive High-Risk Users,3,0,185.0,13.0,814.3933333333332,0.0,0.0,1.0,2.0,0.6666666666666666
549303,Discount-Oriented Bundlers,0,2,185.0,108.0,470.9266666666666,0.0,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666
549313,Deal-Sensitive High-Risk Users,3,0,185.0,10.0,330.7,0.0,0.0,1.0,1.5,0.0
549320,High-Value Frequent Users,2,3,185.0,52.0,177.0,0.0,0.0,,4.5,
549357,Discount-Oriented Bundlers,0,2,185.0,110.0,452.83,0.0,0.5,0.5,5.0,1.0
549359,Deal-Sensitive High-Risk Users,3,0,185.0,63.0,735.7733333333333,0.0,0.0,1.0,2.333333333333333,0.3333333333333333
549361,Deal-Sensitive High-Risk Users,3,0,185.0,33.0,451.035,0.0,0.5,1.0,3.5,1.0
549367,Deal-Sensitive High-Risk Users,3,0,185.0,76.0,514.0133333333333,0.0,0.25,1.0,3.75,0.3333333333333333
549377,Discount-Oriented Bundlers,0,2,185.0,105.0,267.865,0.25,0.4,1.0,4.75,1.5
549389,High-Value Frequent Users,2,3,185.0,126.0,364.5,0.0,0.5,,6.5,
549390,High-Value Frequent Users,2,3,185.0,44.0,84.0,0.0,0.3333333333333333,,10.333333333333332,
549450,High-Value High-Cancellation Users,4,4,185.0,29.0,14280.38,1.0,1.0,0.0,,5.0
549466,Discount-Oriented Bundlers,0,2,185.0,135.0,413.46666666666664,0.0,0.0,0.6666666666666666,,0.3333333333333333
549472,Discount-Oriented Bundlers,0,2,185.0,173.0,264.51,0.0,0.0,1.0,,0.0
549482,Deal-Sensitive High-Risk Users,3,0,185.0,11.0,566.586,0.0,0.4,1.0,3.2,1.0
549515,Deal-Sensitive High-Risk Users,3,0,185.0,58.0,672.8625,0.0,0.6,1.0,2.25,0.5
549569,Deal-Sensitive High-Risk Users,3,0,185.0,66.0,621.2833333333333,0.0,0.6666666666666666,0.6666666666666666,2.5,0.6666666666666666
549572,Deal-Sensitive High-Risk Users,3,0,185.0,79.0,424.22749999999996,0.0,0.25,1.0,2.75,0.5
549579,Discount-Oriented Bundlers,0,2,185.0,185.0,299.7,0.0,0.0,1.0,2.0,0.0
549580,Deal-Sensitive High-Risk Users,3,0,185.0,32.0,510.8733333333333,0.0,0.1666666666666666,1.0,2.5,0.1666666666666666
549584,Deal-Sensitive High-Risk Users,3,0,185.0,94.0,1072.28,0.0,0.0,1.0,6.0,1.5
549611,Deal-Sensitive High-Risk Users,3,0,185.0,72.0,579.6766666666666,0.0,0.1666666666666666,1.0,2.166666666666667,0.3333333333333333
549623,Discount-Oriented Bundlers,0,2,185.0,89.0,496.22,0.0,0.25,1.0,1.25,0.25
549631,Discount-Oriented Bundlers,0,2,185.0,97.0,610.7,0.0,0.25,1.0,4.25,0.75
549710,Deal-Sensitive High-Risk Users,3,0,185.0,25.0,691.0799999999999,0.0,0.2,1.0,4.6,0.5
549714,Deal-Sensitive High-Risk Users,3,0,185.0,62.0,926.28,0.0,0.5,1.0,2.0,1.0
549733,Deal-Sensitive High-Risk Users,3,0,185.0,71.0,1463.725,0.0,0.0,0.5,5.0,0.5
549746,Deal-Sensitive High-Risk Users,3,0,185.0,8.0,580.712,0.0,0.5,1.0,3.5,1.0
549764,Discount-Oriented Bundlers,0,2,185.0,98.0,390.855,0.0,0.3333333333333333,1.0,4.5,0.0
549777,Deal-Sensitive High-Risk Users,3,0,185.0,46.0,578.85,0.0,1.0,1.0,2.0,0.0
549797,Deal-Sensitive High-Risk Users,3,3,185.0,91.0,296.0825,0.0,0.4,1.0,7.5,0.25
549800,Discount-Oriented Bundlers,0,2,185.0,114.0,672.095,0.0,0.5,0.5,2.0,3.5
549850,Deal-Sensitive High-Risk Users,3,0,185.0,15.0,418.3175,0.0,0.25,1.0,5.5,0.25
549894,High-Value Frequent Users,2,2,185.0,158.0,232.92,0.0,0.0,0.0,,0.0
549938,Discount-Oriented Bundlers,0,2,185.0,150.0,556.6166666666666,0.3333333333333333,0.5,1.0,2.75,1.0
549988,High-Value Frequent Users,2,2,185.0,112.0,658.47,0.0,0.0,0.0,,1.0
549992,Deal-Sensitive High-Risk Users,3,0,185.0,68.0,592.2,0.0,0.0,0.5,,0.5
550017,Deal-Sensitive High-Risk Users,3,0,185.0,28.0,1276.3333333333333,0.0,0.4,1.0,4.8,0.6666666666666666
550019,Deal-Sensitive High-Risk Users,3,0,185.0,9.0,561.065,0.0,0.5,1.0,1.75,0.75
550028,High-Value Frequent Users,2,2,185.0,148.0,467.37,0.0,0.0,0.0,,1.0
550068,Deal-Sensitive High-Risk Users,3,0,185.0,24.0,416.355,0.0,0.5,1.0,6.0,0.5
550071,Deal-Sensitive High-Risk Users,3,0,185.0,27.0,549.5840000000001,0.0,0.2,1.0,1.6,0.4
550077,Deal-Sensitive High-Risk Users,3,0,185.0,11.0,451.775,0.0,0.5,1.0,1.0,0.0
550105,Discount-Oriented Bundlers,0,2,185.0,95.0,375.52,0.0,0.0,1.0,4.5,0.0
550110,Deal-Sensitive High-Risk Users,3,0,185.0,34.0,676.7875,0.3333333333333333,0.25,1.0,3.75,0.75
550134,Discount-Oriented Bundlers,0,2,185.0,113.0,683.35,0.0,0.5,1.0,1.0,0.0
550193,High-Value Frequent Users,2,2,185.0,184.0,64.0,0.0,1.0,,2.0,
550200,Deal-Sensitive High-Risk Users,3,0,185.0,17.0,781.0799999999999,0.0,0.5,1.0,6.5,0.5
550202,Deal-Sensitive High-Risk Users,3,0,185.0,8.0,876.874,0.0,0.0,0.8,3.25,0.2
550221,Deal-Sensitive High-Risk Users,3,0,185.0,57.0,838.0766666666666,0.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666
550222,Discount-Oriented Bundlers,0,2,185.0,126.0,776.1466666666666,0.0,0.3333333333333333,1.0,2.666666666666667,1.0
550229,Discount-Oriented Bundlers,0,2,185.0,85.0,732.0766666666666,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333
550233,Discount-Oriented Bundlers,0,2,185.0,91.0,573.4725000000001,0.0,0.25,1.0,2.75,0.75
550298,High-Value Frequent Users,2,3,185.0,172.0,66.0,0.0,0.0,,8.0,
550300,Discount-Oriented Bundlers,0,2,185.0,127.0,441.6125,0.0,0.25,1.0,1.25,0.0
550317,Deal-Sensitive High-Risk Users,3,0,185.0,18.0,307.50333333333333,0.0,0.6666666666666666,1.0,7.0,1.0
550400,Longer-Stay Law-Value Users,1,1,185.0,103.0,1752.5,0.5,0.6666666666666666,0.3333333333333333,7.0,0.6666666666666666
550421,Discount-Oriented Bundlers,0,2,185.0,185.0,390.44,0.0,0.0,1.0,2.0,0.0
550426,Deal-Sensitive High-Risk Users,3,0,185.0,47.0,410.98333333333335,0.0,0.5,1.0,7.0,0.0
550442,Deal-Sensitive High-Risk Users,3,0,185.0,11.0,588.35,0.0,0.0,1.0,5.5,0.0
550455,Discount-Oriented Bundlers,0,2,185.0,141.0,789.44,0.0,0.0,1.0,5.0,0.0
550459,Deal-Sensitive High-Risk Users,3,0,185.0,63.0,326.03666666666663,0.0,0.0,0.75,4.0,0.5
550460,Discount-Oriented Bundlers,0,2,185.0,120.0,678.0266666666666,0.0,0.5,1.0,4.25,0.0
550506,Discount-Oriented Bundlers,0,2,185.0,129.0,1231.81,0.0,0.5,1.0,5.0,1.0
550514,Longer-Stay Law-Value Users,1,1,185.0,98.0,1120.38,0.5,0.6666666666666666,0.5,4.0,2.0
550572,Deal-Sensitive High-Risk Users,3,0,185.0,55.0,1218.435,0.0,0.3333333333333333,1.0,3.0,1.0
550579,Deal-Sensitive High-Risk Users,3,0,185.0,40.0,1389.8693333333333,0.0,0.6,0.6,5.0,1.2
550599,High-Value Frequent Users,2,2,185.0,104.0,210.52,0.0,0.0,0.0,,0.5
550627,High-Value High-Cancellation Users,4,4,185.0,99.0,5053.2,0.0,1.0,0.0,,1.0
550703,High-Value Frequent Users,2,3,185.0,152.0,171.5,0.0,0.0,,10.5,
550711,Discount-Oriented Bundlers,0,2,185.0,92.0,547.93,0.0,0.0,1.0,1.0,0.0
